,"Alkollü içecekler,tütün ve tütün ürünleri",Bilgi ve iletişim,Eğitim hizmetleri,"Eğlence,spor ve kültür",Gıda ve alkolsüz içecekler,Giyim ve ayakkabı,"Kişisel bakım,sosyal koruma ve çeşitli mal ve hizmetler","Konut,Su,Elektrik,Gaz ve Diğer Yakıtlar",Lokantalar ve konaklama hizmetleri,"Mobilya,mefruşat ve evde kullanılan ekipmanlar ile rutin ev bakım ve onarımı",Sağlık,Sigorta ve finansal hizmetler,Ulaştırma,Web TÜFE
2025-04-26,111.15844789133692,96.91777281930256,117.90016756869036,110.52697361951611,113.10955990360976,112.3918208472745,114.74464751519538,119.10926117658046,112.16839446423046,112.16870299347636,122.37646596655776,99.96710578125672,108.24541645434142,112.63157177829588
2025-04-27,111.15844789133692,96.92064632565544,117.90016756869036,110.58141457103764,112.95547410427596,112.44229456310384,114.77168463364832,119.12491880628475,112.5401922362032,112.1964760383928,122.37646596655776,99.96710578125672,108.2385368941278,112.63040962905366
2025-04-28,111.15844789133692,96.9531659240118,117.90016756869036,110.71573946628814,112.86336422114054,112.5883083872383,114.90062030944485,119.28435585401924,112.64959692135253,112.35259666610465,122.37646596655776,99.96710578125672,108.2437081061251,112.67261640175876
2025-04-29,111.15844789133692,96.93877107192628,117.90016756869036,111.0559015664532,112.70667228478963,112.62885017394424,115.15811551233932,119.43191211354176,112.6019362699654,112.4830866491474,122.37646596655776,99.96710578125672,108.24973905354712,112.67544737957488
2025-04-30,111.15844789133692,96.91702051115284,117.90016756869036,110.99624467388324,112.67889452131408,112.74873766876884,115.11567003710148,119.5868568153082,113.5332535579697,112.61824491333688,122.37646596655776,99.96710578125672,108.25260797201896,112.79184630714852
2025-05-01,111.15844789133692,97.03479817639383,117.90016756869036,111.01904822267332,112.1858121186732,112.93982380927532,115.13061663578053,119.6859842526162,114.34289016576068,112.57432418062405,122.37646596655776,99.96710578125672,108.06576405867536,112.732826777448
2025-05-02,111.15844789133692,96.99844367541962,117.90016756869036,111.08206041069285,112.1885336758626,113.04786976823196,115.21313124823158,119.74396263892729,114.49108693027917,112.79953844549028,122.37646596655776,99.96710578125672,108.0811038957042,112.78701213706522
2025-05-03,111.15844789133692,97.02886592334788,117.90016756869036,111.33956524193002,112.3206572886766,112.93533912324924,115.15378326251444,120.42582812160911,114.0168517760638,113.0357066906587,122.37646596655776,99.96710578125672,109.22998378390332,113.05890360830824
2025-05-04,111.15844789133692,96.99174055516752,117.90016756869036,111.45072464861096,112.45300290027085,112.86892604959364,115.29139171758764,120.51028246353816,114.10167393466654,113.20381027722496,122.37646596655776,99.96710578125672,110.5122187555682,113.30240114838548
2025-05-05,111.15844789133692,97.02586419065685,117.90016756869036,111.56994827307928,112.53206821124026,112.97835224399456,115.32877611022695,120.57869417004343,114.150632338828,113.4345049266732,122.37646596655776,99.96710578125672,110.5395828126032,113.37560142101786
2025-05-06,111.15844789133692,97.0029331072635,117.90016756869036,111.97786188058431,112.7797404906864,113.13309617440908,115.69074952942714,120.85025485522816,114.29779955028742,113.59276582107267,122.37646596655776,99.96710578125672,110.54111902030556,113.54441669759277
2025-05-07,111.15844789133692,96.97269472375284,117.90016756869036,111.65201735710082,112.49154917233164,112.2127368881218,115.57274531138236,121.06230439510628,114.93492431693184,113.3062215154074,122.37646596655776,99.96710578125672,109.9077532858617,113.36150026304824
2025-05-08,111.15844789133692,96.91339617217392,117.90016756869036,111.58197269794891,112.62998265553225,111.63063493789208,115.49698821077486,121.20822837170164,115.18780002281812,114.03416971738834,122.37646596655776,99.96710578125672,109.98482829647718,113.46288156622975
2025-05-09,111.15844789133692,96.9055928578405,117.90016756869036,111.47641373785596,112.1536271182964,111.7912143616461,115.31976433169126,121.29184363059753,115.14405380784302,114.03317160093292,122.37646596655776,99.96710578125672,110.010993477836,113.34631883889212
2025-05-10,111.15844789133692,96.87734054751658,117.90016756869036,111.45969465806309,111.8640533607024,111.94032732025316,115.3357308543888,121.37188955741776,114.49909545464548,113.99018899543346,122.37646596655776,99.96710578125672,110.00061535853034,113.2270522532196
2025-05-11,111.15844789133692,96.88359978377738,117.90016756869036,111.6528215877503,111.65539352238616,111.99238532779148,115.45251912572104,121.430460804974,114.53113058030031,114.06204783375364,122.37646596655776,99.96710578125672,110.00041126201276,113.19731629360916
2025-05-12,111.15844789133692,96.94132084956642,117.90016756869036,111.81157214967176,111.83742643311516,112.16615168811408,115.65527766489792,121.51905067891506,115.22058501825036,114.21534359288076,122.37646596655776,99.96710578125672,110.002314208127,113.3620521461152
2025-05-13,111.15844789133692,96.94132084956642,117.90016756869036,111.69621866026222,111.89475120407454,112.37714904191697,115.61729283098448,121.56484363156956,115.80714810399832,114.2161951936468,122.37646596655776,99.96710578125672,110.00221540868424,113.45116582981316
2025-05-14,111.15844789133692,96.90126477567551,117.90016756869036,111.7002298845492,112.2864947059397,112.22642784754596,115.72577348196332,121.61603696613388,116.06378214631188,114.3454592486062,122.37646596655776,99.96710578125672,110.31598148982008,113.63507447731848
2025-05-15,111.15844789133692,96.95030891940024,117.90016756869036,111.6535693881365,112.43135432656092,112.33560980180424,116.68143704824162,121.71291362533871,116.5902065533019,114.0558399466476,122.37646596655776,99.96710578125672,111.08242006433824,113.8627501408228
2025-05-16,111.15844789133692,96.99351402208345,117.90016756869036,111.7017464259229,112.22581513621152,112.74138230132586,116.69927264293734,121.77006060354653,117.34379565006616,114.066130538498,122.37646596655776,99.96710578125672,111.08394629261753,113.91683709311728
2025-05-17,111.15844789133692,96.91082873991826,117.90016756869036,111.52662075848436,112.12109559446483,112.5779292598623,116.56462989592757,121.83286034281264,116.88921031400724,114.00837705268104,122.37646596655776,99.96710578125672,111.04420906376752,113.82345500740992
2025-05-18,111.15844789133692,96.93137939531496,117.90016756869036,111.52185011467768,112.00793569568458,112.55016291744288,116.59297121220683,121.98902564545592,116.3824711561857,114.01053753711416,122.37646596655776,99.96710578125672,111.03640767958372,113.77106646732608
2025-05-19,111.15844789133692,96.98313012426011,117.90016756869036,111.59171450990512,111.9348568356003,112.99957835121072,116.8000340150946,122.07053399869798,116.26778669177936,114.13543926281994,122.37646596655776,99.96710578125672,110.99447722305274,113.80490907281774
2025-05-20,111.15844789133692,96.97596586813592,117.90016756869036,111.61580648661288,112.57653721192668,113.06757861611555,116.72835616117013,122.08888309432336,116.42054204816692,114.07451147000975,122.37646596655776,99.96710578125672,111.50035558717892,114.06778786026771
2025-05-21,111.15844789133692,96.91882604792892,117.90016756869036,111.5923890327704,112.4923819599836,113.10162560294648,116.79586225967434,122.1559798092483,116.34266713253704,113.98145855667036,122.37646596655776,99.96710578125672,111.78749162069732,114.08118756859366
2025-05-22,111.15844789133692,96.8911474844678,117.90016756869036,111.47952348658676,112.934408558539,113.05776947448592,116.7973660336598,122.2148534612105,116.717286470303,113.97087232852572,122.37646596655776,99.96710578125672,112.20974762611353,114.29782075332848
2025-05-23,111.15844789133692,96.8697175165079,117.90016756869036,111.93607532620898,112.34793289392896,113.03438723992848,116.85406565018992,122.27541480616006,116.96478237111552,113.99687596104944,122.37646596655776,99.96710578125672,111.59531889646618,114.08809178301784
2025-05-24,111.15844789133692,96.86129709695966,117.90016756869036,111.85959207411926,112.2229777000003,113.02403077490196,116.83780611610452,122.34254102596348,116.36868028667048,113.92477492680617,122.37646596655776,99.96710578125672,111.82464614630042,114.03356080880025
2025-05-25,111.15844789133692,96.84596095217933,117.90016756869036,111.49548490850796,112.04177542004324,113.05802805673798,116.71186273239933,122.38287483845144,116.36984025478613,113.84150517600052,122.37646596655776,99.96710578125672,111.82074125470672,113.97482873673464
2025-05-26,111.15844789133692,96.90210032793982,117.90016756869036,111.6086145358184,112.1572055517256,113.0610234375669,116.9041070742208,122.48576388991188,116.4269181066389,113.96660052544854,122.37646596655776,99.96710578125672,111.6193639521155,114.02338766429524
2025-05-27,111.15844789133692,96.8357178493676,117.90016756869036,111.43121019628786,112.77789686972145,113.09149906036582,116.85775506933231,122.54909934065948,116.51810262548696,114.0365579696959,122.36860525534028,99.96710578125672,111.69463664548108,114.227660956229
2025-05-28,111.15844789133692,96.83716288864952,117.90016756869036,111.30595077139805,112.77510466379051,113.10493191816096,116.91338262250665,122.6007532799173,116.7906941580429,113.79672139050832,122.35961690292172,99.96710578125672,111.91986397645454,114.27134490265442
2025-05-29,111.15844789133692,96.79614401327596,117.90016756869036,111.34931326993348,112.78954397771574,112.90523128186209,117.90939369287172,122.6619500945758,116.9441626579382,113.81552515946116,122.35961690292172,99.96710578125672,112.70777496260789,114.42543134106644
2025-05-30,111.15844789133692,96.76395757055168,117.90016756869036,111.26893469257573,112.22814151782852,112.75909731121418,117.9020365078834,122.70637602679346,117.0930866812746,113.69599240125162,122.35961690292172,99.96710578125672,112.86824387315804,114.28476523573364
2025-05-31,111.15844789133692,96.81276278020547,117.90016756869036,111.3026577857147,112.12420786295748,112.61624037095538,117.84332892558704,122.77727414133314,117.64374976457025,113.67409770116056,122.35961690292172,99.96710578125672,112.89691301671168,114.30634243276882
2025-06-01,111.15844789133692,96.85020672730596,118.05655005688106,111.47297874395498,112.19479832818936,112.67513565684102,118.05488793950092,123.51585367491704,117.78839031431724,114.08499722090724,122.35961690292172,99.96710578125672,112.83209625716096,114.50210764690888
2025-06-02,111.1578642301208,96.90571570793377,118.05655005688106,111.59289644662115,112.4664510965197,113.33146394123904,118.30258258509116,123.71482864230568,117.88740896605655,114.20308967613173,122.3640564359215,99.96710578125672,112.92894868671674,114.70762845686522
2025-06-03,111.1578642301208,96.85647009280382,118.05655005688106,111.50638146814178,112.4664510965197,112.96430171650697,118.30995083242364,123.7875982608445,118.04505391429012,114.28543830826337,122.3700652340657,99.96710578125672,113.50088539257926,114.78431335004
2025-06-04,111.1578642301208,96.87836376588598,118.05655005688106,111.4790521433451,111.90408149986324,112.79824610611512,118.13104136532708,124.07891434433432,119.61885218338271,114.2437197685627,122.3700652340657,99.96710578125672,113.99306894429148,114.85411410294336
2025-06-05,111.1578642301208,96.81711160809635,118.05655005688106,111.5696849759166,111.686431996331,112.74304548491703,118.03414128709385,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810008,114.83730043602662
2025-06-06,111.1578642301208,96.81711160809635,118.05655005688106,111.5696849759166,111.5269180237888,112.74304548491703,118.03414128709385,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810008,114.83730043602662
2025-06-07,111.1578642301208,96.81711160809635,118.05655005688106,111.5696849759166,111.50195997093012,112.74304548491703,118.03414128709385,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810008,114.83730043602662
2025-06-08,111.1578642301208,96.81711160809635,118.05655005688106,111.5696849759166,111.3901873235062,112.74304548491703,118.03414128709385,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810008,114.83730043602662
2025-06-09,111.15794667789358,96.86741195517274,118.05655005688106,111.86344604395754,111.47356932010482,112.72828035782398,117.93791167214816,124.42125357094277,119.5586392665189,114.86165165945812,122.3700652340657,99.96710578125672,112.35923158513982,114.60468134204376
2025-06-10,111.15794667789358,96.8897747909028,118.05655005688106,111.93059247169032,112.2817382443757,112.694533952073,117.9842796312309,124.659795175964,119.38954580743015,114.93791379491476,122.3700652340657,99.96710578125672,112.14570385053864,114.83432285420756
2025-06-11,111.15794667789358,96.82224313918071,118.05655005688106,111.75475811508906,112.2896207392136,112.78468666699996,116.66083688024636,124.76963829331038,119.53452441654782,114.0257170150946,122.3700652340657,99.96710578125672,112.18039632909247,114.75013577155154
2025-06-12,111.15794667789358,96.8352676778643,118.05655005688106,111.76248217001132,112.66118553796034,112.71994063075935,116.45745881546976,124.8164702315116,119.61021621644991,113.8295299667502,122.3700652340657,99.96710578125672,112.36092031532225,114.86526787640312
2025-06-13,111.15917850073996,96.83455118524452,118.05655005688106,111.61517831034432,112.33783254996972,112.76410743523854,116.45796202291768,125.09187474387792,119.92602439066992,113.86370372355198,122.3700652340657,99.96710578125672,112.6606935910742,114.89091326559198
2025-06-14,111.15917850073996,96.8250880636225,118.05655005688106,111.59735499395585,112.23714648740923,112.86519683634222,116.7364736246915,125.20959246087976,119.31802681513184,113.92940674171192,122.3700652340657,99.96710578125672,113.27607415742597,114.93381869991624
2025-06-15,111.15917850073996,96.81482796435505,118.05655005688106,111.66731678224988,112.21224535946084,112.84658504076806,117.09186308834109,125.3763285003792,119.53558192312232,113.90006452757792,122.37587886965102,99.96710578125672,113.12128160574362,114.96151728386307
2025-06-16,111.15917850073996,96.84906512526288,118.05655005688106,111.79576448472385,112.19016240072972,112.85103638770508,117.61722767353676,125.46066209575406,119.86389788141256,114.04752278818911,122.37783521226731,99.96710578125672,112.75269173842624,114.98308826314452
2025-06-17,111.15917850073996,96.88655840596878,118.05655005688106,111.76500973297134,112.55566786260312,113.02658954799266,117.18793886930143,125.73361903973212,119.80917375036,114.00035741852042,122.37955348774638,99.96710578125672,113.57673966427872,115.23154094070362
2025-06-18,111.15917850073996,96.88119240928027,118.05655005688106,111.79629851552448,112.36707082619397,113.22066199020068,117.26330405001416,125.89887746054886,119.87007455856016,114.16886314530224,122.37955348774638,99.96710578125672,113.37610142409116,115.21545620499624
2025-06-19,111.15917850073996,97.01752427546678,118.05655005688106,111.86652114254676,112.38387746189927,113.19038079363492,118.29312554205023,126.18405099107636,120.17306341881122,114.33581256857184,122.37955348774638,99.96710578125672,114.73481246428238,115.53157811096006
2025-06-20,111.15917850073996,96.9773104433284,118.05655005688106,111.86705519817792,111.96700097864904,114.1013295491222,118.409281074541,126.37999380813926,120.54248661731718,114.3256796347837,122.37955348774638,99.96710578125672,114.75936887648037,115.55557784906908
2025-06-21,111.15917850073996,96.97175953342212,118.05655005688106,112.0157202058182,111.87198053049296,114.10362808965036,118.4559185004316,126.48159105094484,119.85375051471532,114.35664431249882,122.37955348774638,99.96710578125672,115.95361335986073,115.65097756602998
2025-06-22,111.15917850073996,96.98607124435928,118.05655005688106,111.99233411238838,111.64634211304018,113.89410751110611,118.4580005492652,126.46948917984662,119.7662846086062,114.3491041078889,122.37955348774638,99.96710578125672,116.0200849280248,115.56982526623928
2025-06-23,111.15992753110716,97.02617752366406,118.05655005688106,112.1303993460393,111.58016734974102,114.24168564823567,118.63420537979724,126.74492671563765,120.09228687669416,114.49385940849145,122.3781262793806,99.96710578125672,115.92940849736333,115.66142272531714
2025-06-24,111.15992753110716,96.99611507851644,118.05655005688106,112.18236531135167,111.67422263155444,114.09358972968248,118.69072887241182,126.94466782342998,120.1624603707337,114.53946773026227,122.37537263722992,99.96710578125672,115.74289981476568,115.69419487599492
2025-06-25,111.15992753110716,96.97288886826703,118.05655005688106,112.2272093420629,111.51353252458514,113.86557972212732,118.60222375442513,126.95049382023475,120.1624603707337,114.55691041292552,122.37537263722992,99.96710578125672,115.74299594734823,115.62919722840164
2025-06-26,111.15992753110716,96.87366224570115,118.05655005688106,112.25494510017263,111.66430766762618,113.29103258415871,118.75521504618122,126.98852750617044,120.5454832235636,115.27164715591188,122.37428198624391,99.96710578125672,114.26559257874509,115.52660496210451
2025-06-27,111.15992753110716,96.86578184393528,118.05655005688106,112.37448255694756,111.49096856222351,113.73852337329735,118.55771697803289,126.98657441004538,120.94362498763589,115.12089083434464,122.37428198624391,99.96710578125672,114.4033694230143,115.54803724995224
2025-06-28,111.16005965733876,96.8562328681913,118.05655005688106,112.40636613350966,111.0839343260818,113.68021092932636,118.46458845857744,126.94049807611415,120.5536613727966,115.19625016729076,122.37428198624391,99.96710578125672,114.92602636354928,115.45988055002437
2025-06-29,111.16005965733876,96.84741439303728,118.05655005688106,112.42658710441184,110.83318742876251,113.6948441090228,118.4602314759038,126.99677533154409,120.67510128222244,115.26894954943452,122.37428198624391,99.96710578125672,114.97685152542066,115.4224706512292
2025-06-30,111.16005965733876,96.90511086929658,118.05655005688106,112.4883324046379,111.1519090072276,113.849018613356,118.63696711476446,127.4202789162904,121.83607460916134,115.40233645327584,122.37428198624391,99.96710578125672,114.4996437517278,115.65120242166265
2025-07-01,111.16005965733876,96.96440170909364,123.28992126873942,112.80786279698168,112.40648235346532,114.02712884086812,119.30966794926071,127.51851355621945,121.74815303635134,115.75653620028297,122.3846464814138,99.96710578125672,114.38944364675696,116.19125161573854
2025-07-02,111.16028784671876,96.94463566218688,123.28992126873942,112.92695270503026,112.62696481605002,114.25320520045994,118.72146068092792,130.76750439662297,121.84417695980468,115.476891939314,122.38894974715048,99.96710578125672,114.35068237817664,116.75202044231402
2025-07-03,111.16028784671876,97.11029876091816,123.28992126873942,112.79814620725942,112.78538306270148,114.12248400785468,118.71721672086076,130.83852106196298,122.3067989120834,115.52019524637775,122.38894974715048,99.96710578125672,114.41081507189551,116.856050433579
2025-07-04,112.30820211495222,97.14606208971423,123.28992126873942,112.77694999458124,112.56715011524456,114.32700930272708,118.84556458109572,131.40053635411962,122.45385374956535,115.73398700097246,122.38894974715048,99.96710578125672,117.0674061020374,117.34002302729075
2025-07-05,114.25279354001388,97.1318647411502,123.28992126873942,112.791415783712,112.68085035092447,114.6860189299076,118.7911610368736,131.4878050936064,121.8650335710454,115.61291774952244,122.38894974715048,99.96710578125672,117.09245645906589,117.43142923925475
2025-07-06,114.6631749596746,97.14729834651514,123.28992126873942,112.8063268645678,112.93687933657752,114.74158362420124,118.72624835211228,131.56682516928888,121.88301690142868,115.63169161957344,122.38894974715048,99.96710578125672,117.05662707418428,117.53384016705624
2025-07-07,114.6981678914413,97.1871146971857,123.28992126873942,112.91460122967209,112.70566505808245,114.91996918904738,119.01898694756908,131.72898549236368,121.8837092483615,115.93492509438428,122.388131831506,99.96710578125672,117.24043487750774,117.57380131681022
2025-07-08,115.21976376854414,97.15090606088656,123.28992126873942,113.11635502494288,112.89630556185928,114.804702744106,118.83685672284156,131.76761574961964,121.8796429373464,115.75864354688537,122.388131831506,99.96710578125672,117.41725851412592,117.64816149067644
2025-07-09,118.68545907308678,97.17953786169583,123.28992126873942,113.02501479827538,112.93058324578342,114.11770475805028,118.54826051874028,131.80416032372605,121.81319339683566,115.56077184852649,122.388131831506,99.96710578125672,118.11294188342076,117.80769880906804
2025-07-10,118.68545907308678,97.14202455529885,123.28992126873942,113.07083935800593,113.04016233241347,113.35476005511946,118.65217053828886,131.8114857884413,122.36768219846398,115.55476983851712,122.388131831506,99.96710578125672,118.40686751451948,117.86897435485577
2025-07-11,118.68545907308678,97.13244775763263,123.28992126873942,113.22301580036688,112.87045185073065,113.41955344151444,118.52853505930965,131.9288207189971,122.9558762532156,115.3284934506162,122.388131831506,99.96710578125672,118.30146224163626,117.86086516268838
2025-07-12,118.68969302408368,97.10888631186968,123.28992126873942,113.25309083250028,112.17401249156909,113.35821776949672,118.70013249965656,132.08328894746987,122.5673261703893,115.42224394834052,122.388131831506,99.96710578125672,118.22381260518758,117.65334960152968
2025-07-13,118.71473665902514,97.09285328769522,123.28992126873942,113.27368668146391,112.27194624630434,113.45748643468744,118.77656437152068,132.04412284129697,122.70295635801337,115.4765572223516,122.388131831506,99.96710578125672,118.0105208028022,117.67357774191818
2025-07-14,118.71473665902514,97.13267042177108,123.28992126873942,113.3705386571488,112.42274842230454,113.61254995069032,119.00377140631949,132.08614697402777,122.53663486629112,115.68259526415696,122.38878548044032,99.96710578125672,117.87391574423728,117.73053543276004
2025-07-15,118.71473665902514,97.12779857678532,123.28992126873942,113.41196416436588,112.79864116235468,113.38409661699832,118.79204692722692,132.18690958087004,122.5949597065028,115.50658577678652,122.3860646916188,99.96710578125672,117.8376841269656,117.81266200600228
2025-07-16,118.71473665902514,97.19864366031214,123.28992126873942,113.57359937844548,112.72221199992124,113.56128154974382,118.93665658113328,132.24546736516658,122.81759925006936,115.80793771086896,122.38612887258012,99.96710578125672,117.8100537728844,117.8656952128895
2025-07-17,118.99548970339796,97.31139074882378,123.28992126873942,113.74636724148752,113.13726027096992,113.37306727956488,119.0623783623232,132.37803834430434,122.90858980439202,116.21667397957424,122.38612887258012,99.96710578125672,118.08757476668556,118.09071362677798
2025-07-18,119.04754067694556,97.29005914977654,123.28992126873942,113.72919613013885,113.0567512500923,113.22803101676136,119.1162991250986,132.4258742936777,123.12986711878384,116.30751151707008,122.38612887258012,99.96710578125672,118.11062559321964,118.09686359494016
2025-07-19,119.04754067694556,97.42696311356532,123.28992126873942,113.69976493805665,112.499231357526,113.25002113918929,119.11336775383982,132.55559733247435,123.1387525541512,116.32229119971808,122.38612887258012,99.96710578125672,118.23342998667722,117.98687099112328
2025-07-20,119.04754067694556,97.40928665240172,123.28992126873942,113.70767073062537,112.54212068531832,113.19843990114816,119.14659253779836,132.52371472255828,123.42866675443872,116.32813612935684,122.38612887258012,99.96710578125672,118.12526910954789,118.0015724607146
2025-07-21,119.04754067694556,97.474361677193,123.28992126873942,113.77734826170813,112.98108998825106,113.4250401315992,119.30122827509376,132.58672062611987,123.58495077344271,116.44515735583904,122.38612887258012,99.96710578125672,117.64932308132646,118.12248777442092
2025-07-22,119.04754067694556,97.47844063822905,123.28992126873942,113.89737252969536,113.5387261553046,113.4396339272013,119.369547281361,132.58327310716993,123.67397029305982,116.40037605220768,122.38190189590703,99.96710578125672,117.6560282256938,118.2893737545627
2025-07-23,119.04754067694556,97.4152831955105,123.28992123352783,113.99527949364654,113.54082404230353,113.6127094942628,119.47341833816748,132.5411024553966,123.68216062742236,116.49769057616278,122.38145761351348,99.96710578125672,117.88243342253656,118.33804876725932
2025-07-24,119.04754067694556,97.38832959494994,123.28992123352783,113.88088995946563,113.56635319185504,113.50908582500332,119.3812960975618,132.6064596113504,124.01905427534793,116.45641478115272,122.38145761351348,99.96710578125672,118.17705278299954,118.407164321655
2025-07-25,119.04754067694556,97.40976811373672,123.28992123352783,113.88138339773953,113.27690104645028,113.16061112702248,119.34833676032316,132.66550558841354,124.29161780354758,116.54012688685374,122.38145761351348,99.96710578125672,119.15181652604826,118.4686543274014
2025-07-26,119.04778940940042,97.40792395538824,123.28992123352783,113.80996070187793,113.01742572626014,112.75117024819514,119.3040284675104,132.7468323733815,123.97428256725902,116.52562373590855,122.38145761351348,99.96710578125672,121.09112316466457,118.60471713844473
2025-07-27,119.04934701592572,97.37638844643496,123.28992123352783,113.77111029496672,112.93946909011842,112.40598996427006,119.31869660888586,132.8089465681212,123.84449693516386,116.54788893403384,122.38145761351348,99.96710578125672,120.3881844835808,118.45980972728712
2025-07-28,119.04934701592572,97.42665489850958,123.28992123352783,113.86932252706328,113.0406032459802,113.1257902396754,119.55494018638797,132.7866014224562,123.7410952409292,116.73639105406632,122.38430615543255,99.96710578125672,120.20517545951208,118.53631110880087
2025-07-29,120.93815777955074,97.45365544732996,123.28992123352783,114.0343748634076,113.28066949137292,112.8274589597494,119.6770439927766,132.8884075278278,123.7345079895406,116.79578231717224,122.3854639174538,99.96710578125672,120.3535876212198,118.70352737378568
2025-07-30,122.90187081674576,97.44675199582372,123.28992123352783,114.0033226463668,113.3248667401472,112.0758483138009,119.63587320309868,133.00859907926986,123.67213051164384,116.81643266133598,122.38491219512746,99.96710578125672,120.5267684515306,118.77054812045546
2025-07-31,122.90156356556676,97.48720059708523,123.28992123352783,114.06513163750752,113.6227379071804,111.99772050543342,119.91793646554096,133.03855170756174,124.51542611102268,116.67392650583136,122.38491219512746,99.96710578125672,121.07501203031076,119.00207763566318
2025-08-01,122.90156356556676,97.53246797587356,123.28992123352783,114.19805375006864,114.2985097554984,111.71893709138652,120.22578904693034,133.19183482480705,124.77523412745528,116.9640085691214,122.38491219512746,99.96710578125672,120.97944903402907,119.24356417793364
2025-08-02,122.90156356556676,97.59653037283935,123.28992123352783,114.53809958370104,114.16400996548612,111.87122353156838,120.33224135214364,133.2849144189707,124.75293035569582,117.0195088287782,122.38491219512746,99.96710578125672,120.97871834579476,119.2461999366761
2025-08-03,122.90156356556676,97.5401717502872,123.28992123352783,114.55224514894864,114.1900593391402,111.77424565426814,120.3952903404876,133.3419978970999,124.8819609377669,117.101668313108,122.37608544912334,99.96710578125672,120.98042066685022,119.27286670004004
2025-08-04,124.87926324878671,97.5364011752877,123.28992123352783,114.6494606720994,114.45063510484717,111.56307293814184,120.67224708945854,133.41764824397916,124.92655036375834,117.37963674208734,122.37608544912334,99.96710578125672,120.74163791211453,119.42593644309238
2025-08-05,124.87931971796978,97.62656204704084,123.28992123352783,114.55086336226378,115.21436619564275,111.25738704897462,120.60879521385168,133.81126151359385,125.21966956665244,117.14383859164737,122.3746365785263,99.96710578125672,121.15655948096992,119.74289849750888
2025-08-06,124.87931971796978,97.63923302284608,123.28992123352783,114.3674030096036,114.95038094863052,110.79369737125911,120.59989196319248,133.90278264009413,125.43677610594892,117.30303599696477,122.3746365785263,99.96710578125672,121.28205258462808,119.69314200813636
2025-08-07,124.88015460869748,97.57619664312752,123.28992123352783,114.56880572794805,114.72726011429128,110.51842128252284,120.62017237756676,134.25006528124038,125.48996678568872,117.568297742257,122.3746365785263,99.96710578125672,121.15361593234456,119.67316824952216
2025-08-08,124.88015460869748,97.57389049436232,123.28992123352783,114.56974102776778,115.36656995136372,110.13374831530588,120.6067681176746,134.291338210429,125.64764635012084,117.54907428989532,122.3746365785263,99.96710578125672,121.15969082613344,119.84171238107866
2025-08-09,124.88015460869748,97.57165147081298,123.28992123352783,114.58069819002024,115.44550733902156,109.85895161136624,120.6113210381166,134.31977831628328,125.78983010300998,117.57015059925928,122.3746365785263,99.96710578125672,121.0870043723729,119.85117911645706
2025-08-10,124.88840636274958,97.61372098505178,123.28992123352783,114.53099451418102,115.3829412906618,109.6950615616244,120.60279720141682,134.37011085465082,126.40814263387595,117.55455914991228,122.3746365785263,99.96710578125672,120.97775964312822,119.86824857756824
2025-08-11,124.888376297414,98.02033477155592,123.28992123352783,114.5528810909592,115.1388331323211,109.69620437618563,120.59753976247671,134.325928214516,127.71618743802075,117.59146415402708,122.37293085705562,99.96710578125672,120.57439113184904,119.87546102029914
2025-08-12,124.888376297414,98.19323785242337,123.28992123352783,114.4089098296411,115.42959564372548,109.26039387530923,120.50883047510833,134.7219907494428,126.28958168951723,117.21487793535476,122.3722751915316,99.96710578125672,120.74820768415134,119.85693727020691
2025-08-13,124.8884765119836,98.25117203142572,123.28992123352783,114.32581898459676,115.73587900135011,109.03858422846628,120.51680618437106,134.87407423301505,127.94718279825707,117.26703888557496,122.3722751915316,99.96710578125672,120.86007317562613,120.11667854467964
2025-08-14,124.8884765119836,98.24303470963176,123.28992123352783,114.36656891974252,115.7369324644666,109.16194096620085,120.51793657091524,134.98417648378827,127.95089295174373,117.32948763505168,122.3722751915316,99.96710578125672,121.20908061194532,120.19691922071428
2025-08-15,124.8884765119836,101.91547395357766,123.28992123352783,114.60950069789344,115.27772644204734,108.95942256610532,120.4261287095902,135.06425344028878,128.7456996184747,117.1438163135398,122.3722751915316,99.96710578125672,121.16915952111692,120.28822185944972
2025-08-16,124.8884765119836,99.88305755199768,123.28992123352783,114.66109763197466,115.33385738084613,108.89848742904954,120.37716078274654,135.112661685892,127.88723194023912,117.16627958312338,122.3722751915316,99.96710578125672,120.98262044658912,120.1101452225862
2025-08-17,124.8884765119836,99.88942548805116,123.28992123352783,114.65733541463604,115.37453983474198,108.88111868295049,120.40941370576626,135.12167628145954,128.38202994185318,117.3092155736649,122.3722751915316,99.96710578125672,120.80445859882435,120.15425073343332
2025-08-18,124.8884765119836,99.93089518698702,123.28992123352783,114.78363691284508,115.51564773311868,108.86369671068482,120.6660969697688,135.3281220576942,128.52929336792448,117.48206859856089,122.3722751915316,99.96710578125672,120.50065837202668,120.22491873359652
