,Pirinç,Un ve diğer tahıllar,Ekmek,"Diğer fırıncılık ürünleri (bisküvi, kek, kraker, yufka, baklava vb.)",Makarna çeşitleri,Kahvaltılık tahıl ürünleri,Dana eti,Kuzu eti,Tavuk eti,Diğer etler ve yenilebilir sakatatlar,"Şarküteri ürünleri (sucuk, sosis, salam vb.)",Taze balık,Konserve edilmiş veya işlenmiş balık,Süt,"Diğer süt ürünleri (yoğurt, hazır sütlü tatlı vb.)",Peynir,Yumurta,Tereyağı,Margarin,"Sıvı yağlar (zeytinyağı, ayçiçek yağı)",Taze meyveler,Kuru meyve ve sert kabuklu yemişler,Taze sebzeler (patates hariç),Patates,Kuru baklagiller,"Konserve edilmiş veya işlenmiş sebze içerikli ürünler (salça, turşu, zeytin vb. dahil)",Şeker,"Reçel, marmelat, bal vb. ürünler",Çikolata ve şekerlemeler,Dondurma,"Başka yerde sınıflandırılamayan diğer gıda ürünleri (tuz, sirke, ketçap, mayonez vb.)",Kahve,Çay ve bitki çayları,Toz kakao,Su ve maden suyu,"Alkolsüz içecekler (meşrubat, ayran vb.)",Meyve ve sebze suları,"Alkollü içecekler (rakı, viski, votka vb.)",Şarap,Bira,Sigaralar,Erkek giyim,Kadın giyim,Çocuk giyim,Bebek giyim,"Diğer giyim eşyaları ve aksesuarları (kravat, kemer, eşarp vb.)",Giyim eşyalarının temizlenmesi ve tadilatı,Erkek ayakkabısı,Kadın ayakkabısı,Çocuk ve bebek ayakkabısı,Ayakkabı bakım ve tamiri,Gerçek kira,Konutun bakım ve onarımı için malzemeler,Su (şebeke suyu),Elektrik,Doğalgaz ve ilgili abonelik ücretleri,Tüpgaz (ev tüpü),"Katı yakıtlar (odun, kömür)",Mutfak mobilyaları,Yatak odası mobilyaları,Yemek odası ve oturma odası mobilyaları,Halı,Ev tekstili,"Buzdolabı, derin dondurucu",Çamaşır ve bulaşık makineleri,"Fırın, ocak ve fırınlı ocak",Klima ve ısıtıcılar,Diğer büyük ev aletleri (elektrikli süpürge vb.),Elektrikli küçük ev aletleri,"Cam, porselen, seramik vb. mutfak eşyaları",Çatal-bıçak takımı,"Elektriksiz mutfak eşyaları ve ev gereçleri (tencere, tava, çaydanlık vb.)","Çeşitli küçük aksesuarlar (pil, ampul vb.)",Evle ilgili küçük bakım-tamir mal ve hizmetleri,"Ev ile ilgili temizlik malzemeleri (deterjan, yumuşatıcı vb.)","Ev ile ilgili diğer temizlik malzemeleri (bulaşık süngeri, çöp torbası vb.)",Ev içi hizmetler (gündelikçi ücreti),Ev eşyalarının yıkanması ve temizlenmesi hizmetleri,İlaçlar,"Ayakta tedavi hizmetleri (muayene ücreti, muayene katkı payı vb.)",Benzinli ve elektrikli otomobiller (sıfır km),Dizel otomobiller (sıfır km),Motosikletler,Bisikletler,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",Kişisel ulaştırma araçlarının bakım ve onarımı,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),Demiryolu ile şehir içi yolcu taşımacılığı,Otobüs ile şehir içi yolcu taşımacılığı,Karayolu ile şehirler arası yolcu taşımacılığı,Havayolu ile yolcu taşımacılığı,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)","Mobil telefon, ekipman ve aksesuarları",Telefon (mobil ve sabit hat) ve internet ücretleri,Televizyonlar,Bilgisayar ve ekipmanları,Müzik enstrümanları,"Oyunlar, oyuncaklar ve hobiler","Spor, kamp ve açık hava eğlence malzemeleri",Evcil hayvanlar ile ilgili ürünler,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,Kitaplar,Kırtasiye malzemeleri,Okul öncesi eğitim ve ilköğretim,Orta öğretim,Üniversite eğitimi,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler","Lokanta, pastane, kafe vb. yerlerde içilen içecekler","Otel, pansyion vb. yerlerde konaklama hizmetleri",Erkekler için kuaförlük hizmetleri,Kadınlar için kuaförlük hizmetleri,Kişisel bakımda kullanılan elektrikli aletler,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler","Mücevheratlar, saat ve kol saatleri",Seyahat malzemeleri ve diğer kişisel aksesuarlar,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.)
2025-02-09,104.5595986218514,102.45163030699864,106.34349386395996,111.0652232963947,101.74928918061195,102.69403483121955,103.56997260140608,101.77108286264298,102.921947976542,105.4187013494668,108.16954353092753,115.90112624082414,101.17610270451164,111.04412729973544,111.6051947029932,107.76024833108347,102.63638828266824,111.57441476499466,99.67451251810506,103.12923379797292,103.57615725166148,104.48072174628692,96.76546191052066,104.83129764731603,104.23156184723436,102.52204196441836,100.1909676764274,107.24647612274842,105.90186456177588,108.0654873291946,103.15317015379313,105.78120883456228,100.2087303976636,110.59811141893948,102.61751134648128,106.41386302796168,105.38509885929102,113.36390460869518,104.45,117.13,100.0,102.7166432174947,103.21104196398107,102.01640995139894,101.6211526530419,103.34333160511056,105.9674563611497,104.24415502131646,103.23983519816814,102.07815099652674,112.1497337569052,105.3434722202637,102.67690923565657,127.9232175658022,110.7,100.0,110.310421286031,105.7959218717524,100.70928219245968,105.12988201036087,101.43628801330894,115.7984320813578,132.57033105946576,100.04496026883622,101.04375063172112,101.77234712161248,102.24322468999048,100.3368760210444,105.61027459159686,104.60624708237576,103.4589969815633,104.20321670929962,103.9419444037968,104.4007469854339,105.43254625400284,104.9867093582286,120.21,115.2179078340256,100.87,145.62,101.51614804720084,100.6937628956324,106.5933971554649,110.071878002838,106.02963231030768,132.3487080086576,97.9264906985211,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,99.52910277623516,100.00000000000009,100.1367999984392,100.45229290048496,104.0692586574451,103.8391284932322,119.1006030541455,101.9070896807662,122.856344475197,103.15378758506624,115.95417780814384,99.99999999999994,105.4345936066405,115.707943802941,105.65909672165486,98.83375588569471,111.2411590711781,100.0,100.0,107.6008327390115,105.73289337782153,105.27091329136763,104.16217018089492,106.7732749965066,100.0
2025-02-10,105.14807301897868,102.45760013272806,106.37775815733984,111.1888357134007,101.5730754538284,102.86410744891111,103.5790992345636,101.77302560400392,102.85827237123108,105.4187013494668,108.30741311581366,115.91900186150548,101.32267799709248,111.40206470791362,111.79311902187108,107.82628957512362,102.6375052436677,111.58275842474524,99.68176663523242,103.09966891519738,104.03991152730724,104.48564225949764,97.27191095053377,104.83129764731603,105.3661354004865,102.62165657828952,100.68228641969358,107.2794004120091,105.69859304876896,108.07635925300988,103.16130475141831,105.79885955523928,100.2095169298736,110.75177978464308,102.70676626234273,106.42227106763612,105.4838544735032,113.36390460869518,104.45,117.13,100.0,103.5603545396648,103.83791682811147,103.20857471966043,101.8000064160613,103.48552627708705,105.9674563611497,104.66245870932958,103.60751663475588,102.33281507982798,112.1497337569052,105.4851241343355,102.71260779083394,127.9232175658022,110.7,100.0,110.310421286031,105.7959218717524,100.88772083146702,105.27489198392216,101.70259375316267,116.0578669847971,132.87202986295935,100.186361666609,101.30497851719734,101.85722283905564,102.41985333183862,100.3591337370733,106.15805630159105,104.7390502836528,103.6021607341831,104.37485988170144,104.09100646949877,104.5346381315162,105.69458861386144,105.0909008262139,120.21,115.2179078340256,100.87,145.62,101.51614804720084,100.6937628956324,106.826350248723,105.9247645294171,106.06527272359766,132.3487080086576,97.9264906985211,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,99.54155454293972,100.00000000000009,100.2216689014837,100.48124060522962,104.3507340942121,104.13032889723976,121.1866604406765,101.9356276480051,122.856344475197,103.5848432934215,116.18436223966556,99.99999999999994,105.4345936066405,115.8230168054292,105.63726354992484,99.18571468723069,113.139103347012,100.0,100.0,107.9071838694766,105.87590474555732,105.87680402133591,104.31000732837398,107.31378982210576,100.0
2025-02-11,105.5114661332796,102.59782153845676,106.40375725699704,111.41293052413118,101.46062001799046,102.89992680382508,103.66241747755072,101.9335160056432,102.74551464160297,104.02942236090516,108.43321670967956,116.83356892398602,101.339557619438,111.47265774554798,111.97851021280805,108.04910296874648,102.63955210742829,111.59598746843984,99.70099307089755,103.05214219403338,104.93191271836386,104.76570998503678,98.55922912275716,104.83129764731603,105.49413941878028,102.68124840109589,100.68351345765149,107.32333641778315,105.90985003939711,108.09717312278065,103.19269239327228,105.88938049635624,100.21206770918768,110.6952183590028,103.05520527110212,106.54023131358016,105.5566659109752,113.36390460869518,104.45,117.13,100.0,104.12919500215848,104.59904919130685,104.7857386472344,102.69908888522872,103.9550184544976,105.9674563611497,104.91900422132994,103.8005232452386,102.93128283186668,112.1497337569052,105.89359707138,103.25252476081498,127.9232175658022,110.7,100.0,110.310421286031,105.81558541968585,101.5701764862781,105.50570564348888,102.28946551906031,116.4624194031327,136.84619031716045,100.347765888831,101.35786732857,101.99463783053504,102.3725081554118,100.3591337370733,107.17479869332904,105.54005965997432,104.096376318531,104.919689810016,105.06924887098094,104.7154308367919,106.69732567786949,106.4434318446745,120.21,115.2179078340256,100.87,145.62,101.51614804720084,100.6937628956324,107.0029498826178,106.3928116398906,106.08555011497933,132.3487080086576,97.9264906985211,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,99.53926036819853,100.00000000000009,100.0612929647175,100.68381986833262,104.8967234045373,104.64375307895028,124.2890499128807,102.485342128648,122.856344475197,103.9370836117609,116.86940812155214,99.99999999999994,105.4345936066405,116.1812312710928,105.49278082274304,98.73912955128463,115.726530796886,100.0,100.0,108.5163122496689,106.39130058002112,108.77281747239228,105.69093146557088,108.2339494997987,100.0
2025-02-12,105.8614374685487,102.63950892601903,106.4661944245347,111.4689432488736,101.479671643685,103.05438229548444,103.4037048835616,101.93612214349623,102.59259998623598,104.02942236090516,108.45074978173758,116.63694679254132,101.3519144679037,111.59292864517276,112.0201802367838,108.20686632082447,102.72230203425184,111.78297142915214,99.71493792230363,103.1118154489688,106.60885198905528,104.77596957207768,99.10842598565536,108.84300946296516,105.63334716828294,102.76879613690826,100.6852475158252,107.41641328294288,105.94879403050405,108.11415384322476,103.3295731537834,105.96882955900024,100.21312933485444,110.70631172375288,103.8598767823353,107.27868540751656,105.5478156296554,113.36390460869518,104.45,117.13,100.0,104.68997134212005,104.84993567645913,105.1114210556018,103.03995733067224,104.15834340972584,105.9674563611497,104.93116982300349,103.85125743816724,103.09216460507218,112.1497337569052,106.0598567186944,103.72428657781532,127.9232175658022,110.7,100.0,110.310421286031,105.44187859804164,101.58817355094372,105.69145963422062,102.43173377189188,118.9716721792273,138.09987416638617,100.32881548074988,101.39019073773376,102.30745004253036,102.41884881323314,101.503235963777,107.26213096591196,105.83078275161576,104.6704186424186,105.10261671699814,105.46098149350529,105.0002770855877,106.98246472204475,108.0808215011528,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6937628956324,107.0839956125842,105.974348603918,106.08653075133526,139.5838650895696,97.9264906985211,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,98.98275786663004,100.00000000000009,100.0527849816285,100.75521932346572,105.0691283934373,104.84757342640722,124.7478059658417,102.4421438952088,122.856344475197,104.17590881500708,116.94375427336917,99.99999999999994,105.4345936066405,117.9607432807125,105.7492674276192,98.86279920173752,121.810760710818,100.0,100.0,108.8987817056336,106.67828558663642,108.80941912239292,105.86300220378496,109.3782029102356,100.0
2025-02-13,106.14207848675277,102.61621861380846,106.47628723387056,111.49256298761068,101.51667605018773,103.06806052486534,103.4108059786298,101.938922267902,102.66407846646204,104.65333073679342,108.53888792820332,116.71601020277886,101.35954041676877,111.60151563461818,112.14880910422994,108.4173945605381,102.72230203425184,111.9553881315516,99.72119023815506,103.104409503052,106.73830511071311,104.74388233232504,99.85280680876262,108.84300946296516,105.636760433277,102.83843059444476,100.68572085935088,107.47823708554976,106.02620753921178,108.19549021409269,103.3458347773531,105.98325286596614,100.15284981691616,110.70827736240592,104.2653923107957,107.34950169251374,105.56099055112564,113.36390460869518,104.45,117.13,100.0,104.63593476446054,104.97286284144182,105.09468972301234,103.08813157523169,104.4603997128472,105.9674563611497,104.98195608885597,103.72257653095258,103.0425285020315,112.1497337569052,106.1388431362969,103.95901494287584,127.9232175658022,110.7,100.0,110.310421286031,106.63144005209416,101.58247457421096,105.6123971581774,105.49163811589004,120.4475915622223,139.40548790180517,100.3438420062749,101.49572425130508,102.31774395269196,102.41450841892204,102.8488208852332,107.34397355944206,105.79785994180054,104.7389461941797,105.21336663643584,105.66935928056142,105.0280854915783,107.33030178922763,108.4647422512408,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6937628956324,107.3808604977446,104.6791195839819,106.09542663317065,139.5838650895696,97.9264906985211,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,98.9751557680576,100.00000000000009,99.95060166045933,100.72500367747264,105.1710682339637,105.0867394959068,127.5334657340275,102.595071260324,122.856344475197,104.39830065106176,117.1128611112032,99.99999999999994,105.4345936066405,118.4937759022909,105.7446260937484,99.03922964098196,130.5599120297559,100.0,100.0,109.2328972098184,106.86558472385,109.11951029072384,106.03370878852148,109.04455737641456,100.0
2025-02-14,106.13846452156332,102.61357955685922,106.51451037668542,111.5238994717438,101.53424596752036,102.92826247805958,103.40783099559854,101.9374559483955,102.64655027199652,104.65333073679342,108.56554705655564,117.1423517040632,101.3557964050724,111.55131415637942,112.17191378311588,108.66380247453873,102.7218750249127,112.09489962172994,99.71857086433764,103.10070034934871,106.68639181861543,105.2028335835062,99.4241486244028,108.84300946296516,105.68115885385733,102.92345200345594,100.68572085935088,107.49773574292408,106.10947924332334,108.18989976382989,103.41832580653852,106.14554826977958,100.16386370781974,111.37339575828724,104.25918516995844,107.4168247326679,105.65197462703262,113.36390460869518,104.45,117.13,100.0,104.63559757435624,104.97280558791584,105.09468972301234,103.09082404407994,104.45826966945248,105.9674563611497,104.98509943452734,103.72257653095258,103.0425285020315,112.1497337569052,106.1366475358435,103.95199988353906,127.9232175658022,110.7,100.0,110.310421286031,106.63144005209416,101.61403001982976,105.6123971581774,105.49163811589004,120.4475915622223,139.40483909975927,100.3438420062749,101.49572425130508,102.31774395269196,102.41450841892204,102.8391670717977,107.33795149195171,105.7958861062425,104.7428851354253,105.21158612287424,105.67893304251962,105.0343824623052,107.34827793791392,108.4593989064789,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6937628956324,107.3808604977446,104.8355216583378,106.1114034208072,139.5838650895696,97.9264906985211,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,98.9751557680576,100.00000000000009,99.95060166045933,100.72387649118023,105.1710682339637,105.08734025336236,127.5299710642476,102.5947678328712,122.856344475197,104.39830065106176,117.1128611112032,99.99999999999994,103.070590854315,118.3523361821297,105.85730602560002,98.92102040821445,130.5599120297559,100.0,100.0,109.2384679303078,106.86936920998942,109.12002719879092,106.03370878852148,109.03516637395754,100.0
2025-02-15,106.21582435152877,102.67362864277816,106.52801261227238,111.557410674519,101.76103970483376,103.01915831542614,103.70002401901606,102.05772893167342,102.97215558863388,104.65333073679342,108.9189700513938,117.53737334620656,101.78291350725024,111.6240975481657,112.39526756837014,108.86708545396898,102.7229210906446,112.5391452843672,99.72654964878188,102.91905315567558,106.3377340758967,105.2564991036433,100.08524154526488,108.87110523205732,105.68389606000558,103.06328534686854,100.68572085935088,107.4880998422636,106.26839231405566,108.288630244482,103.43974182581267,106.2057878298358,100.23372540791034,111.47441336364965,104.38267770941007,107.47076557487031,106.00273457020108,113.36390460869518,104.45,117.13,100.0,104.63559757435624,104.97280558791584,105.09468972301234,103.09082404407994,104.45826966945248,105.9674563611497,104.98509943452734,103.72257653095258,103.0425285020315,112.1497337569052,106.2494349044424,116.85129900892844,127.9232175658022,110.7,100.0,110.310421286031,106.6318960386755,101.61403001982976,105.6123971581774,105.49163811589004,120.4475915622223,139.40483909975927,100.3438420062749,101.49572425130508,102.31774395269196,102.41450841892204,102.8391670717977,107.33795149195171,105.7958861062425,104.7428851354253,105.21158612287424,105.67893304251962,105.0343824623052,107.34827793791392,108.4593989064789,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6912921771032,107.3887853756481,105.8561976437445,106.16013344457102,139.5838650895696,96.90682719439091,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,99.15443631129936,96.73102836366384,99.95060166045933,100.72387649118023,105.1710682339637,105.08734025336236,127.5299710642476,102.5947678328712,122.856344475197,104.39830065106176,117.1128611112032,98.95180903328855,108.5188012576502,119.1186332121573,105.19340195710863,98.01781818775706,145.77401129998,100.0,100.0,109.2384679303078,106.86936920998942,109.12002719879092,106.03370878852148,109.03516637395754,100.0
2025-02-16,106.35924162899369,102.67591036758172,106.53268450688304,111.57456121660071,101.78460607576852,103.02537333975948,103.82839019816718,102.32335344929956,103.22543475067684,104.65333073679342,108.92233671617586,117.92074483396809,101.7861784102306,111.67071092556552,112.6339285821709,108.91914592699582,102.7229210906446,112.54150931059614,99.72880414035455,102.8881105187192,106.42910888618248,105.25834624646689,99.98946719606244,108.87110523205732,105.68462114316614,103.09156904657397,100.68572085935088,107.54357449649264,106.29185695154482,108.29340667575988,103.4659818628455,106.15053010534112,100.23419031643655,111.47478587890052,104.4844654302611,107.584462190726,106.08275850320284,113.36390460869518,104.45,117.13,100.0,104.63559757435624,104.97280558791584,105.09468972301234,103.09082404407994,104.45826966945248,105.9674563611497,104.98509943452734,103.72257653095258,103.0425285020315,112.1497337569052,106.2494349044424,116.85129900892844,127.9232175658022,110.7,100.0,110.310421286031,106.6318960386755,101.61403001982976,105.6123971581774,105.49163811589004,120.4475915622223,139.40483909975927,100.3438420062749,101.49572425130508,102.31774395269196,102.41450841892204,102.8391670717977,107.33795149195171,105.7958861062425,104.7428851354253,105.21158612287424,105.67893304251962,105.0343824623052,107.34827793791392,108.4593989064789,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6912921771032,107.3887853756481,105.8561976437445,106.16013344457102,139.5838650895696,96.90682719439091,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,99.15443631129936,96.73102836366384,99.95060166045933,100.72387649118023,105.1710682339637,105.08734025336236,127.5299710642476,102.5947678328712,122.856344475197,104.39830065106176,117.1128611112032,98.95180903328855,108.5188012576502,119.1186332121573,105.19340195710863,98.01781818775706,145.77401129998,100.0,100.0,109.2384679303078,106.86936920998942,109.12002719879092,106.03370878852148,109.03516637395754,100.0
2025-02-17,106.36685424429989,102.68135633073648,106.54369873926436,111.58328021202,101.6734908070721,103.0403375762913,104.07476542829052,102.3475240225258,103.68447905320495,104.65333073679342,108.94326639246223,117.93512709156448,102.16576156331006,111.75042243670345,112.7739391509497,108.92545462011788,102.72380255708966,112.54530382045648,99.73287517903438,103.07952294127293,106.72837619807795,105.47784209874249,100.1110178008561,108.87110523205732,105.68636689215896,103.10551874478368,100.68572085935088,107.55745028252566,106.29051826833802,108.3052202782967,103.81646540398752,106.16610527078656,100.23479186349525,111.4768573758538,104.49730128913836,107.46054500799347,106.06428187407984,113.36390460869518,104.45,117.13,100.0,104.63559757435624,104.97280558791584,105.10404469130548,103.26285869021363,104.45826966945248,105.9674563611497,104.98509943452734,103.72257653095258,103.0425285020315,112.1497337569052,106.4815375374708,116.85129900892844,127.9232175658022,110.7,100.0,110.310421286031,107.20206076506877,101.61403001982976,105.67987595150586,105.49163811589004,120.4475915622223,139.40483909975927,100.3080149703424,101.36467371396154,102.0526663962958,102.51668286417942,102.8391670717977,107.36880077999584,105.7958861062425,104.7428851354253,105.22298420728087,105.67893304251962,105.0343824623052,107.34827793791392,108.4593989064789,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6912921771032,107.5744674526771,109.387207363108,106.17641004248468,139.5838650895696,96.90682719439091,114.8444537590746,114.8444537590746,114.42,121.72,131.1,136.1234823944595,99.15443631129936,96.73102836366384,99.95060166045933,100.7252120271071,105.1710682339637,105.08734025336236,127.5299710642476,102.5947678328712,122.856344475197,104.39830065106176,117.1128611112032,98.95180903328855,110.9177599603736,119.1186332121573,104.37768389558444,97.49137074917574,148.5550863213571,100.0,99.99999999999996,109.2384679303078,106.87802867893076,109.36128202755329,106.03370878852148,108.96614560350989,100.0
2025-02-18,106.39406529537948,102.7008227526717,106.58306876229548,111.63932849090736,101.68909915012452,103.09493917004376,104.87561048721462,103.45779406508552,103.36355625625043,104.65333073679342,109.30977451164097,118.2133942767924,102.19385993647887,112.10027394070106,112.94224331098197,109.12724245270124,102.82738954124426,112.55886717516148,99.53513765902242,103.10667622475108,107.75896876829974,105.53250938552016,101.34083694887164,110.12875586787064,105.69260701636136,103.3094613052898,100.68572085935088,107.58896228162617,106.47607604942638,108.34887116496596,104.03423192034738,106.318685220435,100.18923065304551,111.48426187577137,104.74359171463747,107.56567139403585,106.1137855757236,113.36390460869518,104.45,117.13,100.0,106.45016731743053,106.6617935910867,106.4132885775206,104.00403278406507,105.77490500311474,105.9674563611497,106.6885379447396,105.2967995088502,104.0423465388324,112.1497337569052,106.8304520317492,116.83734325039724,127.9232175658022,110.7,100.0,110.310421286031,108.164422870038,99.53281440272936,105.86136185832102,105.62526445166117,120.4475915622223,144.0326950415895,100.4392507961727,101.40297297663344,102.31750784251652,102.53200169159952,103.1247769196041,108.01921485734276,106.67276635478706,106.1102725801043,105.7839229792722,106.20647088405032,105.1554893770459,108.33264747694844,112.3759536860855,120.21,117.4584708116909,100.87,145.62,101.51614804720084,100.6912921771032,107.815943147198,109.1014441621299,106.19483955043354,139.5838650895696,96.90682719439091,127.45906434855216,131.8876297445613,114.42,121.72,131.1,136.1234823944595,99.10918321720736,96.73102836366384,99.9747337958694,100.83264154400236,105.0553639037939,105.30917435329116,128.6883829055805,102.3959080296891,122.856344475197,104.9043544110041,117.2501594539163,98.95180903328855,113.3697509744631,119.1186332121573,103.42264625450092,96.99557264777212,151.734157055046,100.0,99.99999999999991,109.4601844063467,107.48104920399204,110.38144738424464,107.77988441037026,110.44629414504794,100.0
2025-02-19,106.57422778741686,102.79911193036156,106.68051853862146,111.904104893649,101.90620575227936,103.23352931704332,105.07499298874276,103.45758901869009,103.53990021756604,104.79610422895568,110.13664423537124,118.64045363236312,102.54887634503886,112.7311495677705,112.82146985885016,109.1740720018619,103.23851353764502,113.00246762780368,99.75139506486296,103.17574434104404,108.0927514243684,105.83947676643804,102.36968729730457,109.13047408750091,105.77008299017594,103.44029471270116,100.80479251803078,108.32438322107852,106.56780737092534,108.49641855304964,104.15573522716632,106.29934470409049,100.16452262960306,111.96118538921156,104.95560981354254,107.84915444011996,106.28409674395972,113.36390460869518,104.45,117.13,100.0,106.62405429261504,106.787395773818,106.50818781428036,104.1250096269532,105.76636869039557,105.9325991942576,106.88789497554184,105.29015227586042,103.989324390291,112.1128429781632,106.7953109891735,116.86701614690548,127.8811382227926,110.7,99.96710578125672,110.2741355347566,108.25794497526518,99.4940142091271,105.80276083416103,105.6683718187179,115.7931304676343,144.03174389483945,100.41271291397052,101.39659067281669,102.33726057598888,102.5432105108,103.0742385349077,108.15463173018082,106.76002109510026,106.2162601514247,105.83836946509744,106.52753763688918,106.3704871665019,108.32249275748993,112.4844345677633,120.21,117.4198337653696,100.87,145.62,101.48772640482272,100.658170563199,107.7804779350191,109.0655560944352,106.16185232493078,139.5379500676568,96.87495045067648,127.4171376851172,131.8442463391379,114.42,121.72,131.1,136.0787056383997,99.1120029407154,96.6992094476013,100.0209753644148,100.81222903306752,105.0653099637296,105.37120853169658,128.7755745920146,102.5549814683338,122.8159318405053,105.05008120968613,117.43750315660614,98.91925960877474,113.3324588805889,119.0794500683845,103.39398862974328,96.9636667119341,151.6842452895161,99.96710578125672,99.96710578125663,109.5026375562127,108.85943671057476,110.52595068216904,107.93918122026844,110.39436394393933,99.96710578125672
2025-02-20,106.57422778741686,102.79911193036156,106.68051853862146,111.904104893649,101.90620575227936,103.23352931704332,105.07499298874276,103.45758901869009,103.53990021756604,104.79610422895568,110.13664423537124,118.64045363236312,102.54887634503886,112.7311495677705,112.82146985885016,109.1740720018619,103.23851353764502,113.00246762780368,99.75139506486296,103.17574434104404,108.0927514243684,105.83947676643804,102.36968729730457,109.13047408750091,105.77008299017594,103.44029471270116,100.80479251803078,108.32438322107852,106.56780737092534,108.49641855304964,104.15573522716632,106.29934470409049,100.16452262960306,111.96118538921156,104.95560981354254,107.84915444011996,106.28409674395972,113.36390460869518,104.45,117.13,100.0,108.52680949485736,108.52519706045211,108.3836090181243,104.77362199270644,106.25108449789364,101.8376793926747,109.9348878624429,107.1478371758474,105.70028541962208,112.1128429781632,106.9114511228812,116.33227863070591,127.8811382227926,110.7,99.96710578125672,110.2741355347566,108.58215002737244,99.21791159950536,106.22811295737148,106.21258858459493,122.4687056766142,146.61750380904326,100.92142248779692,101.99340010654718,103.1990240629977,103.14495592582456,103.7589431227262,108.98694480410974,107.87159826298084,107.7964485981572,106.37767554076332,106.61800235899176,106.5343814558114,107.54408640165089,112.9709805025473,120.21,137.8366241764849,100.87,145.62,101.48772640482272,100.658170563199,107.7804779350191,109.3466726095492,106.16549809646284,139.5379500676568,96.87495045067648,127.4171376851172,131.8442463391379,114.42,121.72,131.1,136.0787056383997,99.51474784268233,96.6992094476013,100.630534219354,101.23770166570542,105.0808690516694,105.72395649025788,128.7513579125799,100.9959115980407,122.8159318405053,105.6000453384596,118.34474871891597,98.91925960877474,115.8378301653963,119.0794500683845,102.5237991049991,96.4968871624985,151.2257993969339,99.96710578125672,111.2269603597498,110.4575463406144,108.39487111628983,111.5781956264027,109.19895656222144,110.05979243705548,99.96710578125672
2025-02-21,106.66744046330297,102.98089616653544,106.85760527204717,112.11239406966736,102.28846416182982,103.3292665811364,105.2133439759832,103.78047591150276,103.4569002617814,104.8675287164093,110.37463811089964,118.4136951740404,102.82296490947284,112.87095837653176,112.839610203529,109.36133718387168,103.13288892534364,113.15843895433252,99.8776573219074,103.3739711319136,107.99876568914442,105.8600693746694,103.03881374229772,108.87291728196608,105.90100845145948,103.61115886361152,100.99921457612469,108.80268212215354,106.67765718851626,108.8177793299746,104.28369496034186,106.87496487635158,100.71678197065766,112.1272415150746,105.11663193147167,107.95929337087546,106.43608956811585,113.36390460869518,104.45,117.13,100.0,109.4931337251467,109.55964842565658,109.97969339053196,105.25430246268336,106.612266347411,101.8376793926747,111.56034226246598,108.09030541120356,106.60229973838996,112.1128429781632,107.027591256589,116.80052468239523,127.8811382227926,110.7,99.96710578125672,110.2741355347566,108.43701492484394,99.27607712921431,106.3738183736748,106.77534172434927,124.7615176763587,147.45112405937604,100.88929871458456,102.09563295287928,103.32091695881653,103.26451418753416,104.1249944877926,109.08854981453796,108.63682887894034,108.0737384773823,106.73589373021024,106.62217667054708,106.6439918356887,107.59697480771251,113.21421501701,120.21,137.8366241764849,100.87,145.62,101.48772640482272,100.658170563199,107.7804779350191,109.2318836339738,106.16906497080512,139.5379500676568,96.87495045067648,127.4171376851172,131.8442463391379,114.42,121.72,131.1,136.0787056383997,99.66193081270056,96.6992094476013,100.6022518869588,101.16172663235496,105.1524825238224,105.99170051489624,129.3679089826913,101.0114286098986,122.8159318405053,105.69692400753274,119.62037054060944,98.91925960877474,118.3985861593747,119.0794500683845,102.12662012310936,96.0572831347766,150.7467556546687,99.96710578125672,111.2269603597498,111.0840634610194,108.50993206746575,111.48864583244134,110.06894829144248,111.54792817456588,99.96710578125672
